directRunCadence,sumDistance,directFractionalCadence,directSpeed,sumMovingDuration,directLatitude,directElevation,directDoubleCadence,sumDuration,directLongitude,directCorrectedElevation,sumElapsedDuration,directUncorrectedElevation,directHeartRate,directTimestamp,directVerticalSpeed,elapsed_s
76.0,3804.889892578125,0.0,1.4839999675750732,2529.0,-1.279987944290042,6.0,152.0,2544.0,116.8193453270942,6.0,2544.0,16.200000762939453,126.0,1785542739000.0,0.0020000000949949026,2544.0
80.0,3814.47998046875,0.5,1.6239999532699585,2535.0,-1.2799809034913778,6.0,161.0,2550.0,116.8192623462528,6.0,2550.0,16.200000762939453,125.0,1785542745000.0,0.0,2550.0
79.0,3820.070068359375,0.5,1.6419999599456787,2538.0,-1.2799964100122452,6.199999809265137,159.0,2553.0,116.8192142341286,6.199999809265137,2553.0,15.800000190734863,128.0,1785542748000.0,0.04899999871850014,2553.0
80.0,3831.7099609375,0.5,1.7640000581741333,2544.0,-1.280030608177185,6.599999904632568,161.0,2559.0,116.81911507621408,6.599999904632568,2559.0,15.800000190734863,129.0,1785542754000.0,0.08900000154972076,2559.0
78.0,3841.409912109375,0.0,1.7910000085830688,2550.0,-1.2800705898553133,7.0,156.0,2565.0,116.81903854943812,7.0,2565.0,16.399999618530273,130.0,1785542760000.0,0.06800000369548798,2565.0
79.0,3845.030029296875,0.5,1.781999945640564,2552.0,-1.2801009323447943,7.0,159.0,2567.0,116.8190258089453,7.0,2567.0,16.600000381469727,130.0,1785542762000.0,-0.008999999612569809,2567.0
79.0,3857.659912109375,0.5,1.7259999513626099,2560.0,-1.2802135851234198,6.800000190734863,159.0,2575.0,116.81902329437435,6.800000190734863,2575.0,16.799999237060547,130.0,1785542770000.0,-0.028999999165534973,2575.0
77.0,3868.3701171875,0.5,1.6419999599456787,2568.0,-1.2802787125110626,6.199999809265137,155.0,2583.0,116.81908498518169,6.199999809265137,2583.0,16.200000762939453,129.0,1785542778000.0,-0.08399999886751175,2583.0
77.0,3869.840087890625,0.5,1.6419999599456787,2569.0,-1.2802751082926989,6.199999809265137,155.0,2584.0,116.81909772567451,6.199999809265137,2584.0,16.0,130.0,1785542779000.0,-0.019999999552965164,2584.0
74.0,3876.219970703125,0.5,1.6050000190734863,2574.0,-1.280250297859311,6.199999809265137,149.0,2589.0,116.81915019638836,6.199999809265137,2589.0,15.399999618530273,133.0,1785542784000.0,-0.0020000000949949026,2589.0
74.0,3877.8701171875,0.5,1.5959999561309814,2575.0,-1.2802462745457888,6.199999809265137,149.0,2590.0,116.81916452944279,6.199999809265137,2590.0,15.399999618530273,133.0,1785542785000.0,-0.023000000044703484,2590.0
73.0,3884.110107421875,0.5,1.5859999656677246,2579.0,-1.2802365515381098,6.0,147.0,2594.0,116.81921985000372,6.0,2594.0,14.800000190734863,136.0,1785542789000.0,-0.03200000151991844,2594.0
75.0,3891.469970703125,0.5,1.5770000219345093,2584.0,-1.2802238948643208,5.800000190734863,151.0,2599.0,116.81928489357233,5.800000190734863,2599.0,14.199999809265137,136.0,1785542794000.0,-0.023000000044703484,2599.0
75.0,3902.10009765625,0.0,1.5399999618530273,2592.0,-1.2801874335855246,5.599999904632568,150.0,2607.0,116.81937340646982,5.599999904632568,2607.0,14.0,135.0,1785542802000.0,-0.023000000044703484,2607.0
75.0,3904.8701171875,0.5,1.5299999713897705,2594.0,-1.2801661435514688,5.800000190734863,151.0,2609.0,116.8193881586194,5.800000190734863,2609.0,13.800000190734863,135.0,1785542804000.0,0.012000000104308128,2609.0
75.0,3912.139892578125,0.0,1.5019999742507935,2599.0,-1.2801035307347775,5.800000190734863,150.0,2614.0,116.81939939036965,5.800000190734863,2614.0,13.600000381469727,133.0,1785542809000.0,0.03700000047683716,2614.0
72.0,3928.090087890625,0.5,1.4279999732971191,2610.0,-1.2799672409892082,6.0,145.0,2625.0,116.8193522002548,6.0,2625.0,20.399999618530273,131.0,1785542820000.0,0.009999999776482582,2625.0
76.0,3937.199951171875,0.5,1.4279999732971191,2617.0,-1.279886020347476,6.0,153.0,2632.0,116.81936577893794,6.0,2632.0,21.0,129.0,1785542827000.0,0.0,2632.0
76.0,3942.530029296875,0.5,1.4279999732971191,2622.0,-1.279835645109415,6.0,153.0,2637.0,116.81935437954962,6.0,2637.0,20.600000381469727,126.0,1785542832000.0,0.0,2637.0
76.0,3946.8701171875,0.5,1.4279999732971191,2625.0,-1.2798013631254435,6.0,153.0,2640.0,116.81933736428618,6.0,2640.0,20.200000762939453,125.0,1785542835000.0,0.0,2640.0
79.0,3951.050048828125,0.0,1.4279999732971191,2628.0,-1.279764398932457,6.0,158.0,2643.0,116.81933837011456,6.0,2643.0,19.0,124.0,1785542838000.0,0.0,2643.0
78.0,3955.780029296875,0.0,1.4279999732971191,2632.0,-1.2797230761498213,6.0,156.0,2647.0,116.81934842839837,6.0,2647.0,18.0,122.0,1785542842000.0,0.0,2647.0
54.0,3966.68994140625,0.0,1.194000005722046,2641.0,-1.279623918235302,5.800000190734863,108.0,2656.0,116.81934775784612,5.800000190734863,2656.0,15.800000190734863,122.0,1785542851000.0,-0.014999999664723873,2656.0
55.0,3976.68994140625,0.0,1.1100000143051147,2650.0,-1.279535237699747,5.800000190734863,110.0,2665.0,116.8193310778588,5.800000190734863,2665.0,14.399999618530273,124.0,1785542860000.0,-0.014999999664723873,2665.0
0.0,3986.81005859375,0.0,1.1200000047683716,2659.0,-1.2794452160596848,5.800000190734863,0.0,2674.0,116.81931523606181,5.800000190734863,2674.0,14.399999618530273,126.0,1785542869000.0,0.006000000052154064,2674.0
50.0,3991.110107421875,0.5,1.0729999542236328,2665.0,-1.2794396840035915,5.800000190734863,101.0,2680.0,116.81929629296064,5.800000190734863,2680.0,14.800000190734863,127.0,1785542875000.0,0.010999999940395355,2680.0
0.0,3996.280029296875,0.0,0.9980000257492065,2672.0,-1.2794871255755424,5.800000190734863,0.0,2687.0,116.81929931044579,5.800000190734863,2687.0,15.0,127.0,1785542882000.0,-0.0020000000949949026,2687.0
0.0,4000.139892578125,0.0,0.9610000252723694,2677.0,-1.279511097818613,5.800000190734863,0.0,2692.0,116.81932319886982,5.800000190734863,2692.0,15.600000381469727,126.0,1785542887000.0,-0.017000000923871994,2692.0
53.0,4005.219970703125,0.0,0.9419999718666077,2681.0,-1.2795557733625174,5.800000190734863,106.0,2696.0,116.81933267042041,5.800000190734863,2696.0,16.200000762939453,125.0,1785542891000.0,-0.008999999612569809,2696.0
0.0,4011.110107421875,0.0,0.9240000247955322,2687.0,-1.2796081602573395,5.800000190734863,0.0,2702.0,116.81933987885714,5.800000190734863,2702.0,16.600000381469727,122.0,1785542897000.0,0.014999999664723873,2702.0
59.0,4015.97998046875,0.5,0.9139999747276306,2691.0,-1.2796517461538315,6.0,119.0,2706.0,116.81934541091323,6.0,2706.0,16.200000762939453,120.0,1785542901000.0,0.039000000804662704,2706.0
72.0,4021.219970703125,0.5,0.9520000219345093,2695.0,-1.2796991877257824,6.0,145.0,2710.0,116.81934591382742,6.0,2710.0,15.399999618530273,119.0,1785542905000.0,0.00800000037997961,2710.0
72.0,4033.389892578125,0.5,1.1480000019073486,2703.0,-1.2798063922673464,6.0,145.0,2718.0,116.81933971121907,6.0,2718.0,14.399999618530273,118.0,1785542913000.0,0.0,2718.0
74.0,4044.830078125,0.5,1.222000002861023,2710.0,-1.279906053096056,6.0,149.0,2725.0,116.81935681030154,6.0,2725.0,15.800000190734863,116.0,1785542920000.0,0.0,2725.0
72.0,4049.389892578125,0.5,1.25,2713.0,-1.2799294386059046,6.0,145.0,2728.0,116.81939218193293,6.0,2728.0,16.799999237060547,116.0,1785542923000.0,0.0,2728.0
72.0,4052.10009765625,0.0,1.2319999933242798,2716.0,-1.279948465526104,6.0,144.0,2731.0,116.81940735317767,6.0,2731.0,17.399999618530273,116.0,1785542926000.0,0.0,2731.0
71.0,4054.830078125,0.5,1.2039999961853027,2718.0,-1.2799700908362865,6.0,143.0,2733.0,116.81941950693727,6.0,2733.0,17.600000381469727,117.0,1785542928000.0,0.0,2733.0
71.0,4056.169921875,0.5,1.184999942779541,2719.0,-1.2799813225865364,6.0,143.0,2734.0,116.81942394934595,6.0,2734.0,17.799999237060547,117.0,1785542929000.0,0.0,2734.0
70.0,4068.070068359375,0.5,1.222000002861023,2726.0,-1.2800876889377832,5.800000190734863,141.0,2741.0,116.81943803094327,5.800000190734863,2741.0,19.399999618530273,119.0,1785542936000.0,-0.02800000086426735,2741.0
70.0,4073.8798828125,0.0,1.222000002861023,2731.0,-1.2801373098045588,5.599999904632568,140.0,2746.0,116.819426715374,5.599999904632568,2746.0,20.0,115.0,1785542941000.0,-0.02800000086426735,2746.0
72.0,4079.320068359375,0.5,1.2319999933242798,2735.0,-1.2801820691674948,5.599999904632568,145.0,2750.0,116.81940609589219,5.599999904632568,2750.0,20.399999618530273,117.0,1785542945000.0,-0.02199999988079071,2750.0
72.0,4081.300048828125,0.5,1.2599999904632568,2738.0,-1.2801978271454573,5.599999904632568,145.0,2753.0,116.81939913891256,5.599999904632568,2753.0,20.399999618530273,118.0,1785542948000.0,-0.010999999940395355,2753.0
70.0,4085.830078125,0.0,1.2599999904632568,2742.0,-1.2802295107394457,5.599999904632568,140.0,2757.0,116.81937298737466,5.599999904632568,2757.0,20.0,118.0,1785542952000.0,-0.004999999888241291,2757.0
73.0,4095.260009765625,0.5,1.222000002861023,2749.0,-1.2802550755441189,5.800000190734863,147.0,2764.0,116.81929277256131,5.800000190734863,2764.0,18.799999237060547,119.0,1785542959000.0,0.02800000086426735,2764.0
72.0,4099.81982421875,0.5,1.194000005722046,2752.0,-1.2802476156502962,5.800000190734863,145.0,2767.0,116.81925379671156,5.800000190734863,2767.0,18.200000762939453,120.0,1785542962000.0,0.05400000140070915,2767.0
74.0,4106.35009765625,0.0,1.1759999990463257,2758.0,-1.2802357971668243,6.0,148.0,2773.0,116.81919914670289,6.0,2773.0,17.200000762939453,119.0,1785542968000.0,0.028999999165534973,2773.0
0.0,4107.14990234375,0.0,1.0080000162124634,2758.0,-1.28024535253644,6.199999809265137,0.0,2773.0,116.81913376785815,6.199999809265137,2784.0,14.600000381469727,119.0,1785542979000.0,,2784.0
52.0,4109.97021484375,0.5,0.0,2758.0,-1.2802386470139027,6.400000095367432,105.0,2777.0,116.81912261992693,6.400000095367432,2788.0,14.199999809265137,119.0,1785542983000.0,0.02199999988079071,2788.0
81.0,4119.18017578125,0.0,0.4569999873638153,2765.0,-1.2802274152636528,6.199999809265137,162.0,2784.0,116.81920308619738,6.199999809265137,2795.0,13.800000190734863,118.0,1785542990000.0,-0.029999999329447746,2795.0
73.0,4134.08984375,0.5,1.1660000085830688,2776.0,-1.280128676444292,6.0,147.0,2795.0,116.81929604150355,6.0,2806.0,14.399999618530273,117.0,1785543001000.0,-0.009999999776482582,2806.0
76.0,4136.52001953125,0.0,1.2039999961853027,2778.0,-1.280128424987197,6.0,152.0,2797.0,116.8193173315376,6.0,2808.0,14.600000381469727,119.0,1785543003000.0,0.0,2808.0
76.0,4139.22021484375,0.0,1.222000002861023,2780.0,-1.2801430933177471,6.0,152.0,2799.0,116.819336861372,6.0,2810.0,15.199999809265137,120.0,1785543005000.0,-0.014000000432133675,2810.0
75.0,4140.6298828125,0.0,1.2319999933242798,2781.0,-1.280153738334775,6.0,150.0,2800.0,116.8193437345326,6.0,2811.0,15.399999618530273,120.0,1785543006000.0,-0.06300000101327896,2811.0
75.0,4143.7998046875,0.0,1.2410000562667847,2783.0,-1.2801788840442896,5.800000190734863,150.0,2802.0,116.81935706175864,5.800000190734863,2813.0,15.600000381469727,120.0,1785543008000.0,-0.0689999982714653,2813.0
75.0,4148.0,0.0,1.277999997138977,2786.0,-1.280200257897377,5.800000190734863,150.0,2805.0,116.81932110339403,5.800000190734863,2816.0,15.399999618530273,119.0,1785543011000.0,0.017000000923871994,2816.0
80.0,4158.4501953125,0.5,1.3899999856948853,2793.0,-1.2802094779908657,6.199999809265137,161.0,2812.0,116.81922546587884,6.199999809265137,2823.0,14.0,119.0,1785543018000.0,0.04100000113248825,2823.0
80.0,4159.83984375,0.0,1.3899999856948853,2794.0,-1.2802088912576437,6.199999809265137,160.0,2813.0,116.81921046227217,6.199999809265137,2824.0,14.0,119.0,1785543019000.0,0.05400000140070915,2824.0
78.0,4166.72998046875,0.5,1.399999976158142,2798.0,-1.2802236434072256,6.400000095367432,157.0,2817.0,116.8191502802074,6.400000095367432,2828.0,15.399999618530273,121.0,1785543023000.0,0.041999999433755875,2828.0
78.0,4179.2900390625,0.0,1.437000036239624,2806.0,-1.2802373059093952,6.599999904632568,156.0,2825.0,116.81904039345682,6.599999904632568,2836.0,17.399999618530273,123.0,1785543031000.0,0.03700000047683716,2836.0
77.0,4180.6201171875,0.5,1.437000036239624,2807.0,-1.2802268285304308,6.800000190734863,155.0,2826.0,116.81903385557234,6.800000190734863,2837.0,17.600000381469727,124.0,1785543032000.0,0.0989999994635582,2837.0
77.0,4184.35986328125,0.5,1.4459999799728394,2810.0,-1.2801930494606495,6.800000190734863,155.0,2829.0,116.81903896853328,6.800000190734863,2840.0,17.799999237060547,125.0,1785543035000.0,0.017999999225139618,2840.0
80.0,4187.66015625,0.5,1.4459999799728394,2812.0,-1.2801642157137394,6.800000190734863,161.0,2831.0,116.81903159245849,6.800000190734863,2842.0,17.799999237060547,125.0,1785543037000.0,0.013000000268220901,2842.0
77.0,4202.06005859375,0.5,1.465000033378601,2819.0,-1.28005038946867,6.800000190734863,155.0,2838.0,116.81907467544079,6.800000190734863,2849.0,17.200000762939453,125.0,1785543044000.0,0.013000000268220901,2849.0
79.0,4207.72998046875,0.5,1.5119999647140503,2822.0,-1.2800287641584873,6.599999904632568,159.0,2841.0,116.81912102736533,6.599999904632568,2852.0,17.600000381469727,128.0,1785543047000.0,-0.08500000089406967,2852.0
78.0,4211.14990234375,0.5,1.5399999618530273,2824.0,-1.280020633712411,6.400000095367432,157.0,2843.0,116.81915086694062,6.400000095367432,2854.0,17.799999237060547,131.0,1785543049000.0,-0.09300000220537186,2854.0
78.0,4215.81982421875,0.5,1.5959999561309814,2827.0,-1.280011748895049,6.199999809265137,157.0,2846.0,116.81919168680906,6.199999809265137,2857.0,17.799999237060547,133.0,1785543052000.0,-0.07599999755620956,2857.0
77.0,4231.81005859375,0.5,1.6239999532699585,2837.0,-1.2799946498125792,6.0,155.0,2856.0,116.8193329218775,6.0,2867.0,16.200000762939453,133.0,1785543062000.0,-0.023000000044703484,2867.0
77.0,4243.25,0.5,1.6610000133514404,2844.0,-1.2800681591033936,6.0,155.0,2863.0,116.81939939036965,6.0,2874.0,15.399999618530273,132.0,1785543069000.0,0.0,2874.0
78.0,4253.7099609375,0.0,1.6799999475479126,2851.0,-1.280160527676344,5.800000190734863,156.0,2870.0,116.8193920981139,5.800000190734863,2881.0,15.199999809265137,130.0,1785543076000.0,-0.04100000113248825,2881.0
78.0,4266.77001953125,0.0,1.6610000133514404,2858.0,-1.280227079987526,5.800000190734863,156.0,2877.0,116.81929620914161,5.800000190734863,2888.0,15.199999809265137,130.0,1785543083000.0,0.014999999664723873,2888.0
75.0,4283.83984375,0.0,1.5959999561309814,2870.0,-1.280250633135438,6.199999809265137,150.0,2889.0,116.81914516724646,6.199999809265137,2900.0,17.200000762939453,130.0,1785543095000.0,0.02800000086426735,2900.0
76.0,4294.419921875,0.0,1.5490000247955322,2878.0,-1.2802745215594769,6.400000095367432,152.0,2897.0,116.81905254721642,6.400000095367432,2908.0,16.0,128.0,1785543103000.0,0.019999999552965164,2908.0
77.0,4304.64013671875,0.5,1.5299999713897705,2884.0,-1.2802985776215792,6.400000095367432,155.0,2903.0,116.81896462105215,6.400000095367432,2914.0,14.199999809265137,128.0,1785543109000.0,0.00800000037997961,2914.0
77.0,4306.27978515625,0.5,1.5299999713897705,2885.0,-1.2803037744015455,6.199999809265137,155.0,2904.0,116.81895070709288,6.199999809265137,2915.0,14.0,128.0,1785543110000.0,-0.08699999749660492,2915.0
80.0,4322.52978515625,0.0,1.5770000219345093,2894.0,-1.2803291715681553,5.599999904632568,160.0,2913.0,116.81880754418671,5.599999904632568,2924.0,11.600000381469727,126.0,1785543119000.0,-0.07800000160932541,2924.0
79.0,4325.10009765625,0.0,1.5859999656677246,2896.0,-1.280343420803547,5.400000095367432,158.0,2915.0,116.81879010982811,5.400000095367432,2926.0,11.199999809265137,127.0,1785543121000.0,-0.08299999684095383,2926.0
77.0,4327.3701171875,0.5,1.6050000190734863,2898.0,-1.2803630344569683,5.199999809265137,155.0,2917.0,116.81878675706685,5.199999809265137,2928.0,11.0,128.0,1785543123000.0,-0.07699999958276749,2928.0
76.0,4328.68994140625,0.5,1.6050000190734863,2899.0,-1.2803729251027107,5.199999809265137,153.0,2918.0,116.81879329495132,5.199999809265137,2929.0,11.199999809265137,129.0,1785543124000.0,-0.04800000041723251,2929.0
76.0,4333.509765625,0.0,1.6139999628067017,2902.0,-1.280394047498703,5.199999809265137,152.0,2921.0,116.8188307620585,5.199999809265137,2932.0,11.199999809265137,130.0,1785543127000.0,-0.006000000052154064,2932.0
74.0,4337.68017578125,0.0,1.5959999561309814,2905.0,-1.2803911976516247,5.400000095367432,148.0,2924.0,116.81886772625148,5.400000095367432,2935.0,11.800000190734863,130.0,1785543130000.0,0.050999999046325684,2935.0
75.0,4350.18017578125,0.0,1.5399999618530273,2913.0,-1.280357837677002,6.0,150.0,2932.0,116.81897501461208,6.0,2943.0,13.800000190734863,128.0,1785543138000.0,0.07800000160932541,2943.0
75.0,4353.5498046875,0.0,1.5299999713897705,2916.0,-1.280347192659974,6.0,150.0,2935.0,116.81900317780674,6.0,2946.0,15.0,128.0,1785543141000.0,-0.0020000000949949026,2946.0
0.0,4354.75,0.0,1.5210000276565552,2918.0,-1.2803561612963676,5.800000190734863,0.0,2937.0,116.81900912895799,5.800000190734863,2948.0,15.600000381469727,128.0,1785543143000.0,-0.0430000014603138,2948.0
0.0,4356.0,0.0,1.3530000448226929,2923.0,-1.2803598493337631,5.800000190734863,0.0,2942.0,116.81900108233094,5.800000190734863,2953.0,16.200000762939453,127.0,1785543148000.0,0.0,2953.0
0.0,4356.08984375,0.0,0.0,2923.0,-1.2803594302386045,5.800000190734863,0.0,2960.0,116.81900158524513,5.800000190734863,2971.0,15.399999618530273,130.0,1785543166000.0,0.0,2971.0
0.0,4356.08984375,0.0,0.0,2923.0,-1.2803594302386045,5.800000190734863,0.0,2961.0,116.81900158524513,5.800000190734863,2972.0,15.399999618530273,130.0,1785543167000.0,0.0,2972.0
0.0,4356.169921875,0.0,0.0,2923.0,-1.280361358076334,5.800000190734863,0.0,2988.0,116.81900074705482,5.800000190734863,2999.0,13.800000190734863,127.0,1785543194000.0,0.0,2999.0
59.0,4362.2998046875,0.5,0.0,2923.0,-1.2803184427320957,6.0,119.0,2999.0,116.81904215365648,6.0,3010.0,13.399999618530273,128.0,1785543205000.0,0.014999999664723873,3010.0
72.0,4379.39990234375,0.5,1.3619999885559082,2932.0,-1.2801758665591478,6.599999904632568,145.0,3008.0,116.81909311562777,6.599999904632568,3019.0,13.399999618530273,125.0,1785543214000.0,0.061000000685453415,3019.0
72.0,4380.7998046875,0.5,1.3619999885559082,2933.0,-1.2801627069711685,6.599999904632568,145.0,3009.0,116.81909529492259,6.599999904632568,3020.0,13.399999618530273,125.0,1785543215000.0,-0.00800000037997961,3020.0
72.0,4385.60986328125,0.5,1.409000039100647,2937.0,-1.2801205459982157,6.599999904632568,145.0,3013.0,116.81910744868219,6.599999904632568,3024.0,14.199999809265137,122.0,1785543219000.0,-0.010999999940395355,3024.0
72.0,4394.2900390625,0.0,1.399999976158142,2944.0,-1.2800617888569832,6.400000095367432,144.0,3020.0,116.81915866211057,6.400000095367432,3031.0,15.600000381469727,120.0,1785543226000.0,-0.026000000536441803,3031.0
74.0,4410.2001953125,0.5,1.4459999799728394,2954.0,-1.2800086475908756,6.0,149.0,3030.0,116.81929000653327,6.0,3041.0,13.600000381469727,122.0,1785543236000.0,-0.03500000014901161,3041.0
75.0,4415.259765625,0.0,1.4559999704360962,2958.0,-1.2799890339374542,6.0,150.0,3034.0,116.81933040730655,6.0,3045.0,13.0,122.0,1785543240000.0,0.0,3045.0
74.0,4421.02978515625,0.5,1.4459999799728394,2962.0,-1.2799394968897104,6.0,149.0,3038.0,116.81934482418,6.0,3049.0,12.399999618530273,123.0,1785543244000.0,0.0,3049.0
72.0,4432.6201171875,0.5,1.409000039100647,2971.0,-1.2798354774713516,6.0,145.0,3047.0,116.81933669373393,6.0,3058.0,9.800000190734863,121.0,1785543253000.0,0.0,3058.0
72.0,4433.72021484375,0.5,1.399999976158142,2972.0,-1.279825922101736,6.0,145.0,3048.0,116.81933912448585,6.0,3059.0,9.600000381469727,120.0,1785543254000.0,0.0,3059.0
71.0,4442.5400390625,0.0,1.3530000448226929,2980.0,-1.2797468807548285,6.0,142.0,3056.0,116.81933350861073,6.0,3067.0,8.800000190734863,120.0,1785543262000.0,0.0,3067.0
73.0,4455.85009765625,0.5,1.3250000476837158,2989.0,-1.279630120843649,5.800000190734863,147.0,3065.0,116.81930936872959,5.800000190734863,3076.0,9.199999809265137,123.0,1785543271000.0,-0.012000000104308128,3076.0
74.0,4471.8798828125,0.5,1.343999981880188,3000.0,-1.2794864550232887,5.800000190734863,149.0,3076.0,116.81929252110422,5.800000190734863,3087.0,10.399999618530273,122.0,1785543282000.0,-0.0020000000949949026,3087.0
77.0,4481.7998046875,0.0,1.3619999885559082,3007.0,-1.2793997023254633,5.800000190734863,154.0,3083.0,116.81930920109153,5.800000190734863,3094.0,10.600000381469727,122.0,1785543289000.0,-0.008999999612569809,3094.0
77.0,4489.4501953125,0.0,1.38100004196167,3012.0,-1.2793321441859007,5.800000190734863,154.0,3088.0,116.81931288912892,5.800000190734863,3099.0,11.199999809265137,122.0,1785543294000.0,-0.003000000026077032,3099.0
75.0,4492.330078125,0.0,1.3899999856948853,3014.0,-1.279319655150175,5.800000190734863,150.0,3090.0,116.81933568790555,5.800000190734863,3101.0,11.399999618530273,123.0,1785543296000.0,-0.04100000113248825,3101.0
77.0,4504.68994140625,0.0,1.4179999828338623,3022.0,-1.2793054897338152,5.400000095367432,154.0,3098.0,116.81944632902741,5.400000095367432,3109.0,12.800000190734863,125.0,1785543304000.0,-0.05000000074505806,3109.0
76.0,4521.10986328125,0.0,1.4839999675750732,3032.0,-1.2792589701712132,4.800000190734863,152.0,3108.0,116.81958521716297,4.800000190734863,3119.0,15.199999809265137,128.0,1785543314000.0,-0.05000000074505806,3119.0
81.0,4538.93017578125,0.0,1.6139999628067017,3041.0,-1.2792132887989283,4.400000095367432,162.0,3117.0,116.81973868981004,4.400000095367432,3128.0,17.0,130.0,1785543323000.0,-0.04699999839067459,3128.0
78.0,4553.2001953125,0.5,1.7170000076293945,3048.0,-1.2791954353451729,4.800000190734863,157.0,3124.0,116.81986534036696,4.800000190734863,3135.0,17.600000381469727,133.0,1785543330000.0,0.04699999839067459,3135.0
80.0,4560.0400390625,0.5,1.7640000581741333,3052.0,-1.279193926602602,5.199999809265137,161.0,3128.0,116.81992669589818,5.199999809265137,3139.0,17.600000381469727,135.0,1785543334000.0,0.10899999737739563,3139.0
77.0,4574.669921875,0.0,1.8009999990463257,3061.0,-1.2791761569678783,5.599999904632568,154.0,3137.0,116.82005644775927,5.599999904632568,3148.0,17.799999237060547,135.0,1785543343000.0,0.050999999046325684,3148.0
77.0,4592.52001953125,0.0,1.809999942779541,3072.0,-1.2791378516703844,6.199999809265137,154.0,3148.0,116.82021201588213,6.199999809265137,3159.0,16.0,136.0,1785543354000.0,0.054999999701976776,3159.0
77.0,4605.72998046875,0.5,1.8009999990463257,3080.0,-1.2791075929999352,6.800000190734863,155.0,3156.0,116.82032701559365,6.800000190734863,3167.0,16.200000762939453,137.0,1785543362000.0,0.07900000363588333,3167.0
73.0,4617.2099609375,0.5,1.7640000581741333,3088.0,-1.2790858838707209,7.0,147.0,3164.0,116.82042776606977,7.0,3175.0,16.0,138.0,1785543370000.0,0.010999999940395355,3175.0
74.0,4627.330078125,0.5,1.6979999542236328,3095.0,-1.2790679465979338,6.800000190734863,149.0,3171.0,116.82051577605307,6.800000190734863,3182.0,15.0,139.0,1785543377000.0,-0.008999999612569809,3182.0
76.0,4643.3798828125,0.0,1.6890000104904175,3105.0,-1.279028719291091,6.599999904632568,152.0,3181.0,116.82065533474088,6.599999904632568,3192.0,15.600000381469727,141.0,1785543387000.0,-0.026000000536441803,3192.0
76.0,4645.7900390625,0.0,1.6799999475479126,3107.0,-1.2790268752723932,6.400000095367432,152.0,3183.0,116.82067670859396,6.400000095367432,3194.0,16.200000762939453,142.0,1785543389000.0,-0.11900000274181366,3194.0
0.0,4650.6201171875,0.0,1.6419999599456787,3111.0,-1.2790179066359997,5.800000190734863,0.0,3187.0,116.82071920484304,5.800000190734863,3198.0,17.0,141.0,1785543393000.0,-0.12300000339746475,3198.0
0.0,4659.580078125,0.0,1.5770000219345093,3117.0,-1.2789982929825783,5.0,0.0,3193.0,116.82079715654254,5.0,3204.0,17.799999237060547,138.0,1785543399000.0,-0.15199999511241913,3204.0
0.0,4661.22021484375,0.0,1.5679999589920044,3118.0,-1.2789935152977705,4.800000190734863,0.0,3194.0,116.8208110705018,4.800000190734863,3205.0,18.0,137.0,1785543400000.0,-0.16699999570846558,3205.0
63.0,4672.60986328125,0.5,1.5399999618530273,3126.0,-1.2789666932076216,3.5999999046325684,127.0,3202.0,116.82091014459729,3.5999999046325684,3213.0,18.200000762939453,137.0,1785543408000.0,-0.1459999978542328,3213.0
61.0,4687.4501953125,0.0,1.5859999656677246,3135.0,-1.2789249513298273,3.4000000953674316,122.0,3211.0,116.82103679515421,3.4000000953674316,3222.0,18.0,138.0,1785543417000.0,-0.03099999949336052,3222.0
76.0,4694.97021484375,0.0,1.5770000219345093,3140.0,-1.278911791741848,3.4000000953674316,152.0,3216.0,116.8211030960083,3.4000000953674316,3227.0,18.200000762939453,135.0,1785543422000.0,-0.008999999612569809,3227.0
76.0,4702.72021484375,0.0,1.5959999561309814,3145.0,-1.2788942735642195,3.0,152.0,3221.0,116.82117040269077,3.0,3232.0,17.600000381469727,134.0,1785543427000.0,-0.06599999964237213,3232.0
75.0,4723.8798828125,0.5,1.5770000219345093,3159.0,-1.2788433115929365,2.4000000953674316,151.0,3235.0,116.821353379637,2.4000000953674316,3246.0,17.600000381469727,132.0,1785543441000.0,-0.041999999433755875,3246.0
75.0,4736.8701171875,0.5,1.5859999656677246,3168.0,-1.2788271345198154,2.0,151.0,3244.0,116.82146687060595,2.0,3255.0,17.200000762939453,131.0,1785543450000.0,-0.039000000804662704,3255.0
74.0,4747.02978515625,0.0,1.5490000247955322,3176.0,-1.278811376541853,2.0,148.0,3252.0,116.8215558025986,2.0,3263.0,16.399999618530273,131.0,1785543458000.0,-0.012000000104308128,3263.0
74.0,4751.580078125,0.0,1.5210000276565552,3179.0,-1.2788009829819202,2.0,148.0,3255.0,116.82159528136253,2.0,3266.0,16.399999618530273,134.0,1785543461000.0,-0.012000000104308128,3266.0
75.0,4762.56982421875,0.5,1.4839999675750732,3187.0,-1.2787828780710697,1.7999999523162842,151.0,3263.0,116.8216921761632,1.7999999523162842,3274.0,16.399999618530273,136.0,1785543469000.0,-0.00800000037997961,3274.0
73.0,4770.5498046875,0.5,1.465000033378601,3193.0,-1.2787709757685661,1.7999999523162842,147.0,3269.0,116.8217627517879,1.7999999523162842,3280.0,16.399999618530273,133.0,1785543475000.0,-0.003000000026077032,3280.0
74.0,4781.10986328125,0.5,1.4459999799728394,3200.0,-1.2787490151822567,2.0,149.0,3276.0,116.82185512036085,2.0,3287.0,15.800000190734863,131.0,1785543482000.0,0.035999998450279236,3287.0
